country,state,city,district,zip,price,title,,,,
ID,BAN,Kota Serang,Cipocok Jaya ,,22000,Express Shipping,,,,
ID,BAN,Kota Serang,Curug,,10000,Regular Shipping,,,,
ID,BAN,Kota Serang,Curug,,22000,Express Shipping,,,,
ID,BAN,Kota Serang,Kasemen,,10000,Regular Shipping,,,,
ID,BAN,Kota Serang,Kasemen,,22000,Express Shipping,,,,
ID,BAN,Kota Serang,Taktakan,,10000,Regular Shipping,,,,
ID,BAN,Kota Serang,Taktakan,,22000,Express Shipping,,,,
ID,BAN,Kota Serang,Serang,,10000,Regular Shipping,,,,
ID,BAN,Kota Serang,Serang,,22000,Express Shipping,,,,
ID,BAN,Kota Serang,Walantaka,,10000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Batuceper ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Batuceper ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Benda,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Benda,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Cibodas ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Cibodas ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Ciledug ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Ciledug ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Cipondoh ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Cipondoh ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Jatiuwung ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Jatiuwung ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Karangtengah ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Karangtengah ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Karawaci ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Karawaci ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Larangan ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Larangan ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Neglasari ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Neglasari ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Periuk ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Periuk ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Pinang ,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Pinang ,,18000,Express Shipping,,,,
ID,BAN,Kota Tangerang,Tangerang,,9000,Regular Shipping,,,,
ID,BAN,Kota Tangerang,Tangerang,,18000,Express Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Kedurang,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Kota Manna,,37000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Manna,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Pino,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Pinoraya,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Selatan,Seginim,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Air Besi,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Air Napal,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Arga Makmur,,37000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Batik Nau,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Enggano,,71000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Giri Mulia,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Karang Tinggi,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Kerkap,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Ketahun,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Lais,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Napal Putih,,71000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Padang Jaya,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Pagar Jati,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Pematang Tiga,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Pondok Kelapa,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Putri Hijau,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Taba Penanjung,,47000,Regular Shipping,,,,
ID,BKL,Kab. Bengkulu Utara,Talang Empat,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Kaur,,37000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Kaur Selatan,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Kaur Tengah,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Kaur Utara,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Kinal,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Maje,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Nasal,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kaur,Tanjung Kemuning,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kepahiang,Bermani Ilir,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kepahiang,Kepahiang,,37000,Regular Shipping,,,,
ID,BKL,Kab. Kepahiang,Tebat Karai,,47000,Regular Shipping,,,,
ID,BKL,Kab. Kepahiang,Ujan Mas,,47000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Lebong,,37000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Lebong Atas,,47000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Lebong Selatan,,47000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Lebong Tengah,,47000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Lebong Utara,,47000,Regular Shipping,,,,
ID,BKL,Kab. Lebong,Rimbo Pengadang,,47000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Lubuk Pinang,,47000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Muko-muko,,37000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Muko-Muko Selatan,,47000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Muko-Muko Utara,,47000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Pondok Suguh,,47000,Regular Shipping,,,,
ID,BKL,Kab. Muko-Muko,Teras Terunjam,,47000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Bermani Ulu,,47000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Curup,,37000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Kota Padang,,47000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Padang Ulak Tanding,,47000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Selupu Rejang,,47000,Regular Shipping,,,,
ID,BKL,Kab. Rejang Lebong,Sindang Kelingi,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Air Periukan,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Ilir Talo,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Lubuk Sandi,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Seluma,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Seluma Barat,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Seluma Selatan,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Seluma Timur,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Seluma Utara,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Semidang Alas,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Semidang Alas Maras,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Sukaraja,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Tais,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Talo,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Talo Kecil,,47000,Regular Shipping,,,,
ID,BKL,Kab. Seluma,Ulu Talo,,47000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Botumoito,,70000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Dulupi,,70000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Mananggu,,70000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Paguyaman,,70000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Tilamuta,,56000,Regular Shipping,,,,
ID,GO,Kab. Boalemo,Wonosari,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Anggrek,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Atinggola,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Batudaa,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Boliyohuto,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Bongomeme,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Limboto,,56000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Limboto Barat,,56000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Mootilango,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Pulubala,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Sumalata,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Telaga,,56000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Tibawa,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Tolangohula,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo,Tolinggula,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo Utara,Anggrek,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo Utara,Atinggota,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo Utara,Kwandang,,56000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo Utara,Sumalata,,70000,Regular Shipping,,,,
ID,GO,Kab. Gorontalo Utara,Tolingula,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Lemito,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Marisa,,56000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Paguat,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Patilanggio,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Popayato,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Randangan,,70000,Regular Shipping,,,,
ID,GO,Kab. Pahuwalo,Taluditi,,70000,Regular Shipping,,,,
ID,GO,Kota Bone Bolango,Bone Panta,,70000,Regular Shipping,,,,
ID,GO,Kota Bone Bolango,Kabila,,56000,Regular Shipping,,,,
ID,GO,Kota Bone Bolango,Suwawa,,56000,Regular Shipping,,,,
ID,GO,Kota Bone Bolango,Tapa,,70000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Dungingi,,50000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Gorontalo,,50000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Kota Barat,,50000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Kota Selatan,,50000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Kota Timur,,50000,Regular Shipping,,,,
ID,GO,Kota Gorontalo,Kota Utara,,50000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Bajubang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Batin XXIV,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Maro Sebo Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Maro Sebo Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Mersam,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Muara Bulian,,33000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Muara Tembesi,,42000,Regular Shipping,,,,
ID,JAM,Kab. Batang Hari,Pemayung,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Bathin II Babeko,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Jujuhan,,63000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Limbur Lubuk Mengkuang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Muara Bungo,,33000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Muko Muko Batin VII,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Pelepat,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Pelepat Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Rantau Pandan,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Tanah Sepenggal,,42000,Regular Shipping,,,,
ID,JAM,Kab. Bungo,Tanah Tumbuh,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Air Hangat,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Air Hangat Timur,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Batang Merangin,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Danau Kerinci,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Gunung Kerinci,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Gunung Raya,,63000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Hamparan Rawang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Kayu Aro,,63000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Keliling Danau,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Sitinjau Laut,,42000,Regular Shipping,,,,
ID,JAM,Kab. Kerinci,Sungai Penuh,,33000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Bangko,,33000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Jangkat,,63000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Muara Siau,,42000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Pamenang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Sungai Manau,,63000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Tabir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Merangin,Tabir Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Jambi Luar Kota,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Kumpeh,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Kumpeh Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Maro Sebo,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Mestong,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Sekernan,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Sungai Bahar,,42000,Regular Shipping,,,,
ID,JAM,Kab. Muaro Jambi,Sengeti,,33000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Batang Asai,,63000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Mandiangin,,42000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Muara Limun,,42000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Pauh,,42000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Pelawan Singkut,,42000,Regular Shipping,,,,
ID,JAM,Kab. Sarolangun,Sarolangun,,33000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Betara,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Kualatungkal,,33000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Merlung,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Pengabuan,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Tungkal Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Barat,Tungkal Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Dendang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Mendahara,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Muara sabak,,33000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Nipah Panjang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Rantau Rasau,,63000,Regular Shipping,,,,
ID,JAM,Kab. Tanjung Jabung Timur,Sadu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Muara Tebo,,33000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Rimbo Bujang,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Rimbo Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Rimbo Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Sumay,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Tebo Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Tebo Tengah,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Tebo Ulu,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,Tengah Ilir,,42000,Regular Shipping,,,,
ID,JAM,Kab. Tebo,VII Koto,,42000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Danau Teluk,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Jambi,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Jambi,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Jambi Selatan,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Jambi Selatan,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Jambi Timur,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Jambi Timur,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Jelutung,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Jelutung,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Kota Baru,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Kota Baru,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Pasar Jambi,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Pasar Jambi,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Pelayangan,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Pelayangan,,34000,Express Shipping,,,,
ID,JAM,Kota Jambi,Telanaipura,,22000,Regular Shipping,,,,
ID,JAM,Kota Jambi,Telanaipura,,34000,Express Shipping,,,,
ID,JB,Kab. Bandung,Arjasari,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Arjasari,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Baleendah,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Baleendah,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Banjaran ,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Banjaran ,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Bojong Soang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Bojong Soang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Cangkuang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cangkuang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Cicalengka,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cikancung,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cilengkrang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cilengkrang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Cileunyi,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cileunyi,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Cimaung,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Cimenyan,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Ciparay,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Ciwidey,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Dayeuhkolot,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Dayeuhkolot,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Ibun,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Katapang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Katapang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Kertasari,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Majalaya,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Margaasih,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Margaasih,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Margahayu,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Margahayu,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Nagreg,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Pacet ,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Pameungpeuk ,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Pangalengan,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Paseh,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Pasirjambu,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Rancabali,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Rancaekek,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Rancaekek,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung,Solokan Jeruk,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Soreang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung,Soreang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung Barat,Batujajar,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Batujajar,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung Barat,Cihampelas ,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cihampelas ,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung Barat,Cikalong Wetan ,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cililin,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cimareme,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cimareme,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung Barat,Cipatat,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cipeundeuy,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cipongkor,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Cisarua ,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Gununghalu,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Lembang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Ngamprah,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Padalarang,,11000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Padalarang,,22000,Express Shipping,,,,
ID,JB,Kab. Bandung Barat,Parongpong,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Rongga ,,14000,Regular Shipping,,,,
ID,JB,Kab. Bandung Barat,Sindangkerta,,14000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Babelan,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Babelan,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Bojongmanggu,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cabangbungin ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cibarusah,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cibarusah,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cibitung ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cibitung ,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Barat,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Barat,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Pusat ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Pusat ,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Selatan ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Selatan ,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Timur,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Timur,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Utara,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Cikarang Utara,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Karangbahagia,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Kedungwaringin ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Kedungwaringin ,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Muara Gembong,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Pebayuran,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Serang Baru,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Serang Baru,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Setu,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Sukakarya,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Sukatani ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Sukawangi,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Tambelang,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Tambun Selatan ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Tambun Selatan ,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Tambun Utara,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Tambun Utara,,18000,Express Shipping,,,,
ID,JB,Kab. Bekasi,Tarumajaya,,9000,Regular Shipping,,,,
ID,JB,Kab. Bekasi,Tarumajaya,,18000,Express Shipping,,,,
ID,JB,Kab. Bogor,Babakan Madang ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Babakan Madang ,,18000,Express Shipping,,,,
ID,JB,Kab. Bogor,Bojonggede,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Bojonggede,,18000,Express Shipping,,,,
ID,JB,Kab. Bogor,Caringin,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Caringin,,18000,Express Shipping,,,,
ID,JB,Kab. Bogor,Cariu,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Ciampea,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Ciampea,,18000,Express Shipping,,,,
ID,JB,Kab. Bogor,Ciawi ,,9000,Regular Shipping,,,,
ID,JB,Kab. Bogor,Ciawi ,,18000,Express Shipping,,,,
